# This list includes only words in Pimsleur MSA but not in Mastering Arabic 1

##@ Pimsleur MSA %g

اِشْتَرَى / يَشْتَرِي : buy : 8? : From root ش ر ي‎ (š-r-y). Related to buying (“to obtain for money”)

مَحَطَّة : station : 4? : Noun of place from the verb حَطَّ‎ (ḥaṭṭa, “to put; to place”), from the root ح ط ط‎ (ḥ-ṭ-ṭ).

أَيْضًا : also : 7? : Adverbial accusative of أَيْض‎ (ʾayḍ, “return”), verbal noun of آضَ‎ (ʾāḍa, “to return, to revert”).

اِسْتَطَاعَ / يَسْتَطِيعُ : to be able to, can : 9

أَيّ سَاعَة : at what time?

فَهِمَ / يَفْهَمُ : to understand
فَهِمْتُ : I understood

بَأْس : damage :: Also "punishment; courage; power; calamity". Verbal noun of بَؤُسَ‎ (baʾusa) "to be brave"
لَا بَاس : nevermind ("there is no harm to it") : 12?

جَوْعَان : hungry : 13 : From جَاعَ‎ (jāʿa, “to hunger, to be hungry”).
